_unit_id,gender,gender:confidence,random-rank,check,created,description,fav_number,link_color,name,profileimage,retweet_count,sidebar_color,text,tweet_coord,tweet_count,tweet_created,tweet_id,tweet_location,user_timezone
815725035,brand,0.6735,0.938766004,0,6/26/14 10:50,NA,0,0084B4,06722jcsb,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:08,NA,36685,10/26/15 12:40,6.59E+17,NA,NA
815721403,unknown,0.6732,0.673789099,0,4/28/09 1:23,NA,131,0084B4,sarebstare,https://pbs.twimg.com/profile_images/378800000415323127/b3a514c80be4b3dfc3a8b212a848a5a5_normal.jpeg,0,C0DEED,Checkout the amazing new #BatmanUnlimited shows from #DCKids https://t.co/6ZZMAsGTjT https://t.co/JTuFYLw6yD,NA,16614,10/26/15 12:40,6.59E+17,NA,Eastern Time (US & Canada)
815729018,brand,0.6731,0.551861788,0,2/25/15 14:54,NA,0,0084B4,dmfa26121,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:53,NA,47798,10/26/15 12:39,6.59E+17,NA,NA
815728172,brand,0.673,0.756731491,0,09/03/2015 13:20,"The official Parody Twitter profile for Donald Trump. Thereäó»s no elevator to success. Youäó»ll have to take the stairs.Make America... 'Murica!!!",347,0084B4,Re_lDonaldTrump,https://pbs.twimg.com/profile_images/639785235199037441/p8USjmSi_normal.jpg,0,0,@WinstonKendall1 @foxnewsvideo Uncomfortable? No. I'm sure it was a great sale at the time. What's the relevance?,NA,588,10/26/15 12:39,6.59E+17,NA,Pacific Time (US & Canada)
815734375,brand,0.6727,0.062796928,0,2/16/14 12:24,alphie (peach puff) äÖÊ 25 äÖÊ they/them äÖÊ prince or rare pairs äÖÊ Samsara on AO3 (author of Hot Pink) äÖÊ header by sheenaxzelos,8243,A64921,semieitas,https://pbs.twimg.com/profile_images/650419420800634880/K2yM4azx_normal.jpg,0,FFFFFF,Imagine...if Tendou originally lived in Tokyo and was childhood friends with Bokuto and Kuroo...and he just grew apart from them. Imagine.,NA,27701,10/26/15 13:19,6.59E+17,"Buffalo, NY",Pacific Time (US & Canada)
815732541,brand,0.6727,0.676114149,0,2/19/14 0:39,All we want you to do is follow us to see how many people we can get to follow us. Hopefully getting the most in the world.,51,0084B4,tweetandfollows,https://pbs.twimg.com/profile_images/436062012289081344/7THKlUtV_normal.jpeg,0,C0DEED,Be happy and enjoy life! https://t.co/9nhB26jmqI,NA,96,10/26/15 13:20,6.59E+17,United Kingdom,NA
815719390,unknown,0.6725,0.140886253,0,9/15/14 7:53,NA,34,0084B4,tslong2108,https://pbs.twimg.com/profile_images/511938346604441600/Qz-vxwgI_normal.jpeg,0,C0DEED,@theugadawg I hoped we had a chip on our shoulder when we kept dropping in rank even though we won our games early in the year but we didn't,NA,111,10/26/15 12:40,6.59E+17,NA,NA
815725571,brand,0.6725,0.179478269,0,7/24/12 14:27,allegedly on a class ladder... atos survivor  All that is necessary for our enslavement - change nothing. any reference to money is to show how it controls us.,13734,0084B4,paul8ar,https://pbs.twimg.com/profile_images/378800000693829361/e73bbd0135ed0c201b3429e35378a0d7_normal.jpeg,0,C0DEED,"You can lose many battles, but still win the war. https://t.co/KsKjl4sUP0",NA,74471,10/26/15 12:40,6.59E+17,kent uk,London
815733196,brand,0.6725,0.267522958,0,1/19/13 18:07,"Terraformars, Jojo, gundam, guilty gear. You can lead a positive life with a negative mind.",2204,0084B4,JuanisaGundam,https://pbs.twimg.com/profile_images/656504546819096576/IoicFPDV_normal.jpg,0,C0DEED,rude customers are fucking great cus they get so offended and hurt when you treat them the way they treat you :^),NA,11456,10/26/15 13:20,6.59E+17,California,Arizona
815731056,unknown,0.6722,0.922387885,0,11/05/2010 07:57,don't take life too seriously----you will never get out of it alive ä»ç,3324,0084B4,POSH_JOCK,https://pbs.twimg.com/profile_images/584293944537788416/5QPgG45D_normal.jpg,0,C0DEED,"@FALLLFAN @The76Percent maybe so, but we need to have hard facts/figures/proof because the tories are not going to give up and go i'm afraid",NA,49111,10/26/15 13:20,6.59E+17,off seeking a solution,NA
815724045,brand,0.6718,0.076653777,0,1/28/13 17:46,||GH|| GET Funny Jokes & NEW's Updates on ::||Celebrities Lifestyle||Latest Music||Upcoming Events||World News||Upcoming Artiste||Videos||   Hash Tag us #GHeN,0,0084B4,GhJokes_News,https://pbs.twimg.com/profile_images/3177336412/763cb6d61bbcef1d95a5d0029cef90b6_normal.jpeg,0,C0DEED,"NBD, This Comet Is Spewing Gallons of Wine In Space: Scientists have discovered that the comet Lovejoy is spew... https://t.co/XV7Wpi85th",NA,183327,10/26/15 12:40,6.59E+17,ACCRA GHANA,NA
815728497,brand,0.6716,0.843569378,0,4/22/14 11:09,NA,0,0084B4,03858trdb,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:55,NA,74112,10/26/15 12:39,6.59E+17,NA,NA
815736916,brand,0.6715,0.779689279,0,6/24/15 3:03,Fanka Yerba Mate i  :)  Happiness is not a DESTINATION... it is a way of LIFE. (I love tattoo),2638,DD2E44,BlogTini13,https://pbs.twimg.com/profile_images/630039697318805504/JkCG-hTG_normal.jpg,0,0,The project inspired by @TiniStoessel and new t-shirt #motorcyclelive . What do you think?? ((hand-painted)) https://t.co/pL3RWhbOkB,NA,3004,10/26/15 13:19,6.59E+17,"Krakí_w, MaÅ‰opolskie",Pacific Time (US & Canada)
815727748,unknown,0.6709,0.541107419,0,12/09/2014 11:43,NA,92,0084B4,mab8663Panto,https://pbs.twimg.com/profile_images/542404449289789440/WyQ5sl7l_normal.jpeg,0,C0DEED,@RichardGrenell @BrookeBCNN bThey cheered her on when she tried to blame the Baltimore riots on veterans,NA,2473,10/26/15 12:39,6.59E+17,NA,NA
815727669,brand,0.6707,0.006813292,0,06/03/2009 09:25,"Plays otome games and occasionally translates things (semi-hiatus) äÖÊ _ùÍ_Ö«x_©ô__¢__€, DIABOLIK LOVERS, Ü€óÜ‰_Ü€_ÜÅ¬A äÖƒ https://t.co/2JDPwwgLVt || NP: Prince of Stride",7396,730015,_shunsou,https://pbs.twimg.com/profile_images/647914993367805952/VloGK8zz_normal.jpg,0,FFFFFF,THEY DID THE PRE-GAME HUDDLE IN DAIYA.,NA,57484,10/26/15 12:39,6.59E+17,NA,London
815730716,brand,0.6707,0.717949126,0,05/05/2013 06:13,"Doing what makes me happy, call it being selfish, who cares ... i think from my own mind, not by yours. Extrovert , artist, creative Gemini",44,0084B4,Qadri_GM,https://pbs.twimg.com/profile_images/515571689770319872/aLKWL1W3_normal.jpeg,0,C0DEED,"Since June its death season, heat strokes, from falling cranes, holy stampedes, Mexican hurricane, and now this ......",NA,960,10/26/15 13:20,6.59E+17,"Karachi, Pakistan",NA
815731896,brand,0.6698,0.54454386,0,9/18/11 22:52,NA,0,0084B4,itsapainintheas,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,"and my father Joseph. My father had a small factory at Coventry, which",NA,71030,10/26/15 13:20,6.59E+17,NA,NA
815725334,brand,0.6698,0.763797821,0,6/23/14 5:16,NA,0,0084B4,06266jcsa,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:07,NA,39763,10/26/15 12:40,6.59E+17,NA,NA
815728714,brand,0.6695,0.912989277,0,07/04/2014 07:23,NA,0,0084B4,07420jcsc,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:53,NA,43864,10/26/15 12:39,6.59E+17,NA,NA
815725536,brand,0.6691,0.171111891,0,4/16/14 6:19,NA,0,0084B4,03269trdb,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:06,NA,69533,10/26/15 12:40,6.59E+17,NA,NA
815727607,brand,0.6691,0.318087632,0,4/22/14 5:16,NA,0,0084B4,03825trdb,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:59,NA,105610,10/26/15 12:39,6.59E+17,NA,NA
815727497,brand,0.6691,0.972466818,0,4/24/15 0:09,NA,0,0084B4,slhb28449,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:59,NA,31302,10/26/15 12:39,6.59E+17,NA,NA
815739086,unknown,0.6688,0.40003517,0,9/23/15 22:52,NA,4,0084B4,lq5_camouflage,https://pbs.twimg.com/profile_images/646968006648598528/3CjKqLGF_normal.jpg,0,C0DEED,"EVERYDAYILOVEYOU Forevermoreand what makes it last#PushAwardsLizQuens",NA,38507,10/26/15 13:19,6.59E+17,NA,NA
815729137,brand,0.6688,0.477228287,0,5/23/15 6:59,The end.,200,0084B4,VerseUniverse,https://pbs.twimg.com/profile_images/626819146827829248/4ng0oTe3_normal.jpg,0,C0DEED,The end.,NA,84,10/26/15 12:39,6.59E+17,NA,Pacific Time (US & Canada)
815720510,brand,0.6688,0.615558242,0,6/30/14 5:38,NA,0,8600B3,MrTell_Me,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,in the water cycle what odes heat and sunlight increase the rate of... Find the answers right now: https://t.co/DpgKF04f7p #cycle,NA,178353,10/26/15 12:40,6.59E+17,NA,Athens
815722674,brand,0.6688,0.807591143,0,01/04/2014 10:56,NA,0,0084B4,les_booby,https://pbs.twimg.com/profile_images/568840626922217472/FkaxDhn5_normal.jpeg,0,C0DEED,"#cougar,#milfanal,#teenmom,#mom,#sexual,#SoccerMom: Cute Teen Is Posing And Toying In Front Of The Cam https://t.co/K0NpuC6xgV",NA,159322,10/26/15 12:40,6.59E+17,NA,Dublin
815725652,brand,0.6686,0.824199106,0,2/13/14 22:07,NA,17,0084B4,wavaxukufari,https://pbs.twimg.com/profile_images/570435313101574144/t54bcuzU_normal.jpeg,0,C0DEED,"#hot  DVDs: Brilliant ""Bill Hicks,"" Dope ""Dope,"" And Hilarious ""Monty Python And The... https://t.co/Z1NdEEjoFm #prebreak #best",NA,72322,10/26/15 12:40,6.59E+17,africa,NA
815727872,brand,0.6685,0.49012107,0,6/22/14 10:19,NA,0,0084B4,06242jcsa,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:58,NA,42508,10/26/15 12:39,6.59E+17,NA,NA
815728348,brand,0.6683,0.100871872,0,02/11/2013 03:18,"Wags is a daycare centre for dogs set in 5 acres of green fields it has a large indoor play area, segregated for large, medium and smaller breeds of dogs.",0,0084B4,WagsDogDaycare1,https://pbs.twimg.com/profile_images/3238597850/03f20ea40240b0759704855d9ee0a02f_normal.jpeg,0,C0DEED,Sir Jeffery the schnauzer here on his first day at Wags #wagsdogdaycare #schnauzer #cutie https://t.co/z8ogyStnyj,NA,844,10/26/15 12:39,6.59E+17,Sutton Coldfield,NA
815723489,brand,0.6682,0.382072432,0,6/27/15 20:24,i am the famous #DewDad i birthed the #DewSon plz RT and direct questions to #DewNation,1,DD2E44,MtnDewFan69,https://pbs.twimg.com/profile_images/614998714764120064/iMjy-7MG_normal.png,0,0,@runofplay where i guzzle the dew i will do a kickflip into a volcano ***mtn dew code red music literally lights the air on fire***,NA,677,10/26/15 12:40,6.59E+17,"Mountain View, CA",NA
815726045,brand,0.6681,0.152852381,0,8/27/14 10:40,NA,0,0084B4,83701slhd,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:05,NA,39702,10/26/15 12:40,6.59E+17,NA,NA
815724522,brand,0.668,0.835939019,0,6/30/14 15:30,NA,0,0084B4,06926jcsb,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:10,NA,69460,10/26/15 12:40,6.59E+17,NA,NA
815724818,brand,0.6678,0.790669409,0,6/21/14 7:56,NA,0,0084B4,06101jcsa,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:08,NA,69505,10/26/15 12:40,6.59E+17,NA,NA
815725128,brand,0.6667,0.385895015,0,4/16/15 22:43,NA,0,0084B4,stwc29582,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:07,NA,31285,10/26/15 12:40,6.59E+17,NA,NA
815731527,brand,0.6666,0.957005554,0,1/19/12 19:53,"Music and Life Photographer...Hey, I know you!",464,0084B4,JuanChoiceMedia,https://pbs.twimg.com/profile_images/3677127237/9445fceb9492864ada17571932e708b3_normal.jpeg,0,C0DEED,Latest and Greatest: 'Mr. Show' Crew Reunite in First 'With Bob and David' Sketch https://t.co/dt3k47HtV0,NA,22859,10/26/15 13:20,6.59E+17,"Austin, TX",NA
815729179,brand,0.6659,0.364888689,0,04/11/2015 21:23,NA,0,0084B4,slhb28529,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:52,NA,89261,10/26/15 12:39,6.59E+17,NA,NA
815736898,unknown,0.6659,0.36698579,0,10/25/15 23:49,technosparkling fox girl searching for a Web 1.0 renaissance; life + creativity + mental health,0,5B5EAB,technosparkle,https://pbs.twimg.com/profile_images/658738556878241792/VPM3qjQa_normal.png,0,0,"to new beginnings, and building worlds you dreamed of a lifetime ago. {don't be afraid. just shine on in the technosparkle...}",NA,1,10/26/15 13:19,6.59E+17,"the September City, AU",NA
815739270,brand,0.6653,0.428231963,0,9/16/12 18:01,"Functioning Alcoholic, Money Moves Me, Bite my tongue for no one, call me evil or unbelievable",7531,0084B4,_boog1,https://pbs.twimg.com/profile_images/654885946626732033/b27DwT2j_normal.jpg,0,C0DEED,@ArizonaFBall do we have video for Carey and Wade halftime honors?,NA,44446,10/26/15 13:19,6.59E+17,Traphouse /Swamp,Arizona
815727682,brand,0.665,0.187527617,0,08/12/2008 16:00,"Journalist with US, Australian, UK and NZ publications. Enterprise Labs at http://t.co/vYaA6EakSd. Adept at l'esprit de l'escalier.",888,9266CC,juhasaarinen,https://pbs.twimg.com/profile_images/647284627044872193/A0o0jd7J_normal.png,0,0,Thus spoke the Lord of InfoSecs. https://t.co/peezhjpLG1,NA,141057,10/26/15 12:39,6.59E+17,https://keybase.io/juha,Wellington
815724360,unknown,0.6647,0.637066424,0,8/14/14 21:38,NA,0,0084B4,26155stwa,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:10,NA,69571,10/26/15 12:40,6.59E+17,NA,NA
815733024,unknown,0.6644,0.061154254,0,08/08/2014 22:40,I envy others and I desire things.,649,333333,r3spawnFTW,https://pbs.twimg.com/profile_images/658628738926575616/ifUTFNVa_normal.jpg,0,0,@Reita__ @alakon_ wasnt peria announced way back when and then no news of it ever,NA,1538,10/26/15 13:20,6.59E+17,NA,Eastern Time (US & Canada)
815724221,unknown,0.6644,0.458647537,0,10/12/2008 17:14,I sing in @crashfaster. I like apples. Follow for Bay Area indie band/VGM/chiptune stuff and drawings of Sailor Moon and Disney princesses.,3933,8F8F8F,KeikoTakamura,https://pbs.twimg.com/profile_images/647209427594973184/Gx0HSgh2_normal.jpg,0,FFFFFF,"Hello, Sears portrait studio, yes, I'd like the B/W album photo package, please https://t.co/lqc3CoG5JC",NA,22837,10/26/15 12:40,6.59E+17,"San Francisco, CA",Pacific Time (US & Canada)
815725247,unknown,0.6642,0.866935979,0,1/31/13 7:08,I'm on ma way to the Top| Young hard working black man|@Orlando_Pirates supporter through and through|@Arsenal fanatic|@RealMadrid Madrista,429,2B2816,Mpumi_Dope,https://pbs.twimg.com/profile_images/658517004475854848/WW-lF5fO_normal.jpg,0,0,"@IAM_THEBIGBANG @MgMotsisi _ôÖ‰_ôÖ__ôÖ_The falling One",NA,8475,10/26/15 12:40,6.59E+17,Soweto,NA
815728282,brand,0.6641,0.467646792,0,12/23/13 23:58,"äùùAre you really telling me... that you want me to become aŒæmonsterŒæjust to satisfy your ego? äù_ÜóêOpen MultiVerse RP || Serious and Descriptive || IC, OOCÜóï#OnSRP",2577,9999,onsmikaela,https://pbs.twimg.com/profile_images/656350627019231233/RZfU131t_normal.jpg,0,FFFFFF,"(@ViridianBlades)-- backed away to check the surrounding outside of the elevater. He saddened a bit, already missing the closeness from --",NA,13717,10/26/15 12:39,6.59E+17,"Sanguinem, Kyoto",Eastern Time (US & Canada)
815723978,brand,0.6637,0.178678772,0,1/15/15 5:58,Amateur artist/Donkey Kong Country TV show fanatic/weeaboo/UNDERTALE,1361,9266CC,ZebraSnik,https://pbs.twimg.com/profile_images/658514983475675136/TvWW97AX_normal.jpg,1,0,@GeekyJackalope i bet its gonna bevGAME THEORY: WHOBIS THE REAL VILLIAN??????????!!!!!!!!!,NA,10184,10/26/15 12:40,6.59E+17,The Netherlands,Belgrade
815719470,unknown,0.6637,0.731542603,0,10/23/15 0:54,NA,3,0084B4,ThoughtsByLydia,https://pbs.twimg.com/profile_images/657468373668929536/mD95srVv_normal.jpg,0,C0DEED,"There's so much drama around me, but none of it concerns me so I just sit down with a bowl of popcorn and enjoy the show. _ôÖ‰_ôÖ‰",NA,6,10/26/15 12:40,6.59E+17,NA,NA
815721011,unknown,0.6636,0.772035978,0,05/04/2014 12:18,Who isn't a fan of Jean-Eric Vergne? #JEV,566,C21727,VergneFan,https://pbs.twimg.com/profile_images/653139529826701312/HHWd6Ek0_normal.jpg,0,FFFFFF,"@Ashleyholly89 true, they blocked the Porsche opportunity this year (if the news was true).",NA,313,10/26/15 12:40,6.59E+17,Amsterdam,Ljubljana
815722362,brand,0.6632,0.60354943,0,3/26/12 12:11,NA,2688,0084B4,nas162010,https://pbs.twimg.com/profile_images/378800000193319958/d9cb4c201a68edf8c1e692022e71ca30_normal.jpeg,0,C0DEED,@itruthman1 @LBC @IainDale I'm sorry u r completely wrong. It refers to a story about two sons of Adam. 1 killed the other due to jealousy,NA,3762,10/26/15 12:40,6.59E+17,NA,Pacific Time (US & Canada)
815721431,brand,0.6631,0.520823858,0,1/15/15 7:19,NA,107,0084B4,ul_tridelta,https://pbs.twimg.com/profile_images/643094014774804480/1ozgkIhi_normal.jpg,0,C0DEED,Happy Homecoming Week! We're so excited for all of the fun activities this week starting tonight with Cajun Karaoke! https://t.co/atwlE8d0DT,NA,57,10/26/15 12:40,6.59E+17,NA,NA
815721658,brand,0.663,0.537988657,0,08/01/2010 23:27,Join me on Destiny on the PS4! My PSN: Gnarly_Tango,49,7A0000,Gnarly_Tango,https://pbs.twimg.com/profile_images/658484584997253121/GZzOYuNG_normal.jpg,0,0,"@OmolonFoundries If that were true, I'd petition Executor Hideo to get the NM to personally fund Omolon.",NA,104,10/26/15 12:40,6.59E+17,"Freehold, Mars",Eastern Time (US & Canada)
815727344,unknown,0.6625,0.43854877,0,4/17/14 5:20,NA,0,0084B4,03293trdb,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:00,NA,68965,10/26/15 12:40,6.59E+17,NA,NA
815727049,unknown,0.6625,0.763904453,0,05/09/2015 06:06,NA,0,0084B4,stwc29516,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:01,NA,10751,10/26/15 12:40,6.59E+17,NA,NA
815728240,brand,0.662,0.387941093,0,8/18/14 6:43,NA,0,0084B4,83202slhb,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:56,NA,43803,10/26/15 12:39,6.59E+17,NA,NA
815726052,brand,0.662,0.590884935,0,6/24/14 12:11,NA,0,0084B4,06454jcsb,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:05,NA,39726,10/26/15 12:40,6.59E+17,NA,NA
815722376,brand,0.6619,0.911831745,0,3/22/15 9:17,Forever a proud Directioner | #OTRAVienna 10.06.2015,2841,0084B4,MyJourneyin1D,https://pbs.twimg.com/profile_images/627952087264030724/r_NmLjGL_normal.png,0,C0DEED,"Beautiful. :)@onedirection Artist of the year #AMAs #UKVOTY1D https://t.co/0inpfQleI4",NA,10038,10/26/15 12:40,6.59E+17,NA,Bern
815730922,brand,0.6617,0.549522157,0,5/17/13 21:15,NA,0,0084B4,sonnyandmilla,https://pbs.twimg.com/profile_images/498416008428670978/Me8sb-fR_normal.jpeg,0,C0DEED,"This photo of Keanu makes me laugh... He is finally free, walking everywhere on his own and no longeräó_ https://t.co/ztzw0cEab4",NA,587,10/26/15 13:20,6.59E+17,NA,NA
815724740,unknown,0.6615,0.014843282,0,11/23/09 16:36,Stop Candy Corn 2016,10113,FA743E,Rxbun,https://pbs.twimg.com/profile_images/505268931926294528/_gimB-q4_normal.jpeg,0,FFFFFF,@ChiefElk 4th quarter of the game,NA,296152,10/26/15 12:40,6.59E+17,Œ¿\_(Ü€‹)_/Œ¿,Central Time (US & Canada)
815733356,brand,0.6611,0.607954596,0,05/03/2013 01:29,ina's little flower pot ŒÁ #inawi ŒÁ #exokprivilege ŒÁ they pushed the impeccable baeksoo aside for xiu to rise???,1725,C53A93,baekcult,https://pbs.twimg.com/profile_images/657589168491614208/rF17DjuH_normal.png,0,0,i can be unbearably lazy at times but never when it comes to my own responsibilities and commitments. grow up!,NA,47628,10/26/15 13:19,6.59E+17,*yx's voice* now we're here,Riyadh
815719396,brand,0.661,0.278086936,0,2/18/09 3:58,"Why, oh why, oh why, oh why, oh why....",326,0099CC,MightyMoose3,https://pbs.twimg.com/profile_images/656865372130275328/yxgMnzH7_normal.png,0,FFF8AD,"@TrevorHickman amazingstoke at home,  part of me hopes for the draw and replay! https://t.co/F1z1JhoF40",NA,441,10/26/15 12:40,6.59E+17,NA,NA
815729931,brand,0.6609,0.108554282,0,8/19/15 20:11,"Ashley Madison 'open to', 'looking for', 'turns me on', and 'profile captions' member information.",7,0084B4,ashleyprofiles,https://pbs.twimg.com/profile_images/634224961465356288/BlldTe_n_normal.png,0,C0DEED,"""I am interested in meeting someone who is attached and just looking to have some fun and break out of the routine fr"" (1/6) #AshleyMadison",NA,28639,10/26/15 13:20,6.59E+17,NA,NA
815726921,brand,0.6609,0.751799065,0,6/28/10 19:51,"Gay shibe disguised as human. 21. Gaymer, writer, lover. I try my best to make things better for all. America's Perfect Child. MidBoss/GX Mook. He/him",832,3B94D9,shibeboy,https://pbs.twimg.com/profile_images/654471315869540352/gw9BZKdS_normal.png,0,0,"""Enjoy the rain...there'll be no water in hell. Enjoy your naps, there'll be no naps in hell.""",NA,39237,10/26/15 12:40,6.59E+17,The Farthest Shore,Eastern Time (US & Canada)
815722306,unknown,0.6607,0.099411632,0,03/09/2013 08:00,NA,0,0084B4,GWIS__LLC,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0,C0DEED,5 things you can do tonight to reverse the U.S. food crisis... https://t.co/Hm5DpnQ1JA #news,NA,60959,10/26/15 12:40,6.59E+17,NA,NA
815722975,brand,0.6605,0.0416159,0,03/07/2015 14:35,NBCL,3,0084B4,NcusheClothing,https://pbs.twimg.com/profile_images/656900724941561856/sMPF2Ex0_normal.jpg,0,C0DEED,Loyiso Bala was at the MCC.. #ManCaveSA @ManCave_SA @HisenseSA,NA,193,10/26/15 12:40,6.59E+17,NA,NA
815727433,brand,0.6605,0.957927051,0,4/16/14 6:18,NA,0,0084B4,03268trdb,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:00,NA,109987,10/26/15 12:39,6.59E+17,NA,NA
815725405,brand,0.6602,0.067031,0,08/01/2014 13:20,NA,0,0084B4,08026gnla,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:40:07,NA,63240,10/26/15 12:40,6.59E+17,NA,NA
815720528,brand,0.6601,0.996796134,0,03/01/2012 12:50,NA,37,9D582E,happygame49,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0,D9B17E,"urgency is to tap the potentials of calves, male or female, we need to test the progeny of every single calf. - https://t.co/4HJbUn8Kio",NA,3935,10/26/15 12:40,6.59E+17,NA,Chennai
815732955,brand,0.6596,0.1602679,0,10/20/15 18:04,Defender of the Mormon faith and LDS apologist. Amateur LDS historian and quasi-academic.,1,0084B4,Truth_Restored,https://pbs.twimg.com/profile_images/656637806698233860/8ACQlt0s_normal.jpg,0,C0DEED,@ElderFranklin remind the youth that porn and masturbation are the twin gateways to homosexuality. #pornkillslove #nofap #lds #twitterstake,NA,26,10/26/15 13:20,6.59E+17,Utah County,Pacific Time (US & Canada)
815729099,brand,0.659,0.959039203,0,10/19/15 4:31,Teaching beginners how to fly quadcopters,0,0084B4,beginnerquad,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0,C0DEED,"Donna Karanäó»s Challenging Second Act: The iconic fashion designer on why leaving her namesake label was ""heart... https://t.co/7CBW6WBKiu",NA,873,10/26/15 12:39,6.59E+17,"Illinois, USA",Pacific Time (US & Canada)
815727895,brand,0.6589,0.919666288,0,7/29/09 21:34,New to competitive smash 4. Zss & Rosalina main. Sparknflamez from twitch. onettboyz,1166,0084B4,_Turntway,https://pbs.twimg.com/profile_images/618103586187255808/bJlO5HFo_normal.jpg,0,0,@KHBrawler squeeze to the point they crumble in pain.,NA,3410,10/26/15 12:39,6.59E+17,NA,Eastern Time (US & Canada)
815728255,unknown,0.6585,0.036550172,0,4/14/15 23:11,NA,0,0084B4,stwb29409,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,0,C0DEED,Get Weather Updates from The Weather Channel. 15:39:56,NA,78997,10/26/15 12:39,6.59E+17,NA,NA
815733002,brand,0.6581,0.317123642,0,11/20/08 10:37,Dance like your high school phys ed class is staring at you in astonishment.,17935,9999,SpinsterAndCat,https://pbs.twimg.com/profile_images/650468258185916416/5zuE6dp5_normal.png,0,0,"...on them, and so on. And if you want to protest their art, you do it in public, where everyone can see you.",NA,115814,10/26/15 13:20,6.59E+17,"Virginia, USA",Eastern Time (US & Canada)
815731842,unknown,0.6579,0.488930165,0,1/18/09 23:15,I am THE RESPONDER.,87,0099B9,_Brett__,https://pbs.twimg.com/profile_images/656875669645692928/kxHFW4EQ_normal.jpg,0,5ED4DC,"@ProfAbelMendez Yep. I remember reading it was about 35% back then vs 21% now. Lots of fires, and bigger insects.",NA,5459,10/26/15 13:20,6.59E+17,NA,Mountain Time (US & Canada)
815719252,brand,0.6576,0.980938641,0,08/08/2015 16:15,If you have any questions about Islam and would like to answer them all you have to do is visit http://t.co/ALpMZgCt8X  and chat with us,0,0084B4,1oneonlyone1,https://pbs.twimg.com/profile_images/630166354419539968/EVj8lLu9_normal.jpg,0,C0DEED,"How beautiful is the religion which teaches you to love for others what you love for yourself! #Islam #Muslim #muslims",NA,52230,10/26/15 12:40,6.59E+17,ksa,Pacific Time (US & Canada)
